cluster,word,n,tf,idf,tf_idf
2,perturbation,0.9397804063168674,2.332461399653814e-4,0.28768207245178085,6.710073293661906e-5
2,behaviour,1.9854341507585695,4.927692136451491e-4,0.13353139262452257,6.580015934052764e-5
2,montreal,1.974156291194346,4.89970137187771e-4,0.13353139262452257,6.542639476311143e-5
2,adrd,0.9159460458685655,2.2733063828462435e-4,0.28768207245178085,6.539894915350689e-5
2,physician,0.9069889754876651,2.2510756353471428e-4,0.28768207245178085,6.475941040223754e-5
2,mixedeffects,1.9277954320180821,4.7846373486691205e-4,0.13353139262452257,6.38899288371091e-5
2,iri,1.92636329615449,4.7810828995675694e-4,0.13353139262452257,6.38424657832548e-5
2,nigra,0.547049300071148,1.3577335381190824e-4,0.47000362924573563,6.381396904646221e-5
2,substantia,0.547049300071148,1.3577335381190824e-4,0.47000362924573563,6.381396904646221e-5
2,allocation,0.5444383243968892,1.3512533008905672e-4,0.47000362924573563,6.350939554488467e-5
2,independence,1.8973839608391265,4.709158457903992e-4,0.13353139262452257,6.288204869734692e-5
2,journal,1.838521445437982,4.563066302612338e-4,0.13353139262452257,6.0931259802585664e-5
2,neuron,1.8353421105990904,4.5551754424300614e-4,0.13353139262452257,6.0825892047671185e-5
2,αsyn,0.3423015626113817,8.495656820100071e-5,0.6931471805599453,5.8887405718572346e-5
2,hospital,1.7315389533187904,4.297544132082378e-4,0.13353139262452257,5.7385705282230506e-5
2,inhibitory,0.8032939175605287,1.9937126191316696e-4,0.28768207245178085,5.735553781450667e-5
2,perception,1.7164991863117123,4.260216607728812e-4,0.13353139262452257,5.6887265651214763e-5
2,keyword,1.7048207089526715,4.231231541149855e-4,0.13353139262452257,5.65002240206545e-5
2,placebocontrolled,0.7793211402204068,1.9342140624342905e-4,0.28768207245178085,5.564387100464749e-5
2,wave,1.6741590223244232,4.1551316352271973e-4,0.13353139262452257,5.5484051379009736e-5
2,cholinergic,0.4631677768281148,1.1495461639267209e-4,0.47000362924573563,5.4029086903107215e-5
2,odd,1.6267874166094523,4.037559018233803e-4,0.13353139262452257,5.391408785084598e-5
2,binary,0.7480011459014254,1.8564802883575308e-4,0.28768207245178085,5.3407609682057416e-5
2,nanoparticle,0.30962752128986515,7.684712692718096e-5,0.6931471805599453,5.326636936370773e-5
2,retrospective,1.5804245932749799,3.9224901201383e-4,0.13353139262452257,5.23775568297998e-5
2,video,0.7333574648451509,1.8201358183270652e-4,0.28768207245178085,5.236204443600482e-5
2,ferroptosis,0.3022395961113531,7.501350173276508e-5,0.6931471805599453,5.1995397229994685e-5
2,schizophrenia,1.5636831767154433,3.8809392348057554e-4,0.13353139262452257,5.182272207147615e-5
2,initiative,1.5581146914616537,3.8671186903235517e-4,0.13353139262452257,5.163817441632237e-5
2,realworld,1.5341486230853223,3.807636784749103e-4,0.13353139262452257,5.0843904247590726e-5
2,bmi,1.5267205365632481,3.789200855494173e-4,0.13353139262452257,5.059772671681692e-5
